EFECTIVO,CXC,INVENTARIO,EQ_OFICINA,EQ_TRANSPORTE,TERRENOS_Y_CONSTRUCCIONES,CXP,CONTRIBUCIONES_X_PAGAR,ANTICIPOS_CTE,CAP_SOCIAL,UTILIDADES_ACUMULADAS,UTILIDAD_O_PERDIDA,TOTAL_VENTAS,TOTAL_COMPRAS,UTILIDAD_BRUTA,TOTAL_GASTOS,OBJETIVO
138284.2389,8025956.061000002,1987224.37,1631570.0469999998,,,20664399.05,78992.00443,59430.34537,806359.3269,-5856821.761,-327420.528,28674928.36,15719849.51,20970263.38,24215641.43,Aceptado
105230.8066,2860917.444,4786069.623,439041.0112,229615.9352,6406550.481000002,14817314.49,233054.3093,2017371.789,887857.0178,1507976.441,-5006885.1110000005,22511565.48,24552909.36,7410777.737000002,4675304.336,Aceptado
349522.7954,12042908.93,37841844.53,843061.8095,476980.9673,,50084817.94,,5716724.6910000015,4207506.996,2643208.232,-6441000.4,65752582.75,108313643.9,12954367.72,14212004.52,Aceptado
145472.6804,12899491.61,9340810.706,105237.0657,196071.4222,4360052.383,16402328.52,167169.8683,514859.6318,2381905.368,4516901.329,-1783313.455,46964221.23,30670506.82,,20147365.63,Aceptado
623283.4785,796110.6625,224070.2883,1425973.4130000004,,-1518085.978,843783.9848,57949.34811,33116.88419,65908.37449,-3044063.758,1120239.802,84174631.0,12317656.87,9838477.412,11723439.63,Aceptado
1032013.241,10662384.49,4104422.562,6051979.84,2132543.422,,,264200.4296,694026.184,1425592.265,4712674.981000002,388324.8259,113895856.5,23720751.46,15342744.04,23691780.4,Aceptado
271871.8233,21508222.82,11220898.37,945852.1364,,4038771.567,24505441.83,1318054.95,825668.9583,2925599.999,10708177.84,-4262418.912,75258712.44,126405370.7,21143613.99,24616550.22,Aceptado
596034.9442,7391383.443,22016501.42,404038.3104,307894.7761,7238095.403,18623748.42,284538.9748,3289598.932,4409365.283,-1355675.594,-3317947.971000001,45907318.91,24655128.43,8781033.774,10108594.16,Aceptado
,17550677.98,,,1394064.919,-8542725.623,10289435.81,96278.26005,420414.4446,1670641.5380000004,7323976.402000002,1084012.774,114626260.5,21187026.69,46866603.67,27122216.27,Aceptado
133382.114,2834031.792,4907401.59,73923.89562000001,28833.68238,6274615.855,5454353.771000002,,100357.2946,,-5698514.252,-1654508.582,11202733.36,7655497.25,9112650.669,10798510.6,Aceptado
,1379233.125,783378.7734,431707.89,,5920092.533,6890397.039,97134.66618,451187.5629,4696827.281,-9693536.107,460831.8146,12426314.24,5583131.677,,8936662.439,Aceptado
60954.41542000001,1048577.279,22443944.26,230193.4562,386077.6497,8937005.506000001,,189725.3729,437744.6902,4480625.0989999985,-13957852.11,-395663.1808,23618356.42,9123362.157,16952729.94,13534516.52,Aceptado
62379.23121000001,,3906312.531,519378.9272,977906.7684,4068815.348,18224599.3,164555.7979,1259258.692,,20606315.62,,153122719.0,19736967.46,,5603973.32,Aceptado
1763452.929,1123500.274,49.386164,2822890.95,917757.6033,-14257653.76,,310340.2109,726781.1857,444547.9999,4055598.171,666946.6329,8155344.857000002,,601464.8343,1296166.2759999998,Aceptado
541055.2145,12394911.94,,2280392.142,341666.0835,854729.3192,24512861.02,120985.9536,1597807.802,501524.073,5860202.121,-1452186.354,60816498.56,12680897.44,15451462.76,12347812.88,Aceptado
79362.79594,,66740.0911,763333.1965,597940.7679999999,4287195.973,,61901.39277000001,622107.9787,31207.06515,-8529972.715,-1381056.094,4829551.035,,1059213.435,458838.5525,Aceptado
75603.19792,3562.191151,31546.692710000007,10571.88819,,4839512.6,,5764.47693,11717.16614,,-25019854.15,1149420.77,585427.9847,528513.4264,2270917.099,,Aceptado
37207.62997,1485673.08,1847005.763,,1137837.959,7522547.81,3107192.41,102653.4098,221209.8364,,-7467093.464,-1328294.838,23793650.37,,,5639423.568,Aceptado
,70855888.2,28251318.32,24501028.63,7779365.284,-10081266.19,78828008.53,793111.2927,8122469.318,3335620.389,24958425.4,-277452.4552,746619244.0,665732121.9,52911580.76,55912869.32,Aceptado
91721.17855,1364663.5369999998,1206524.427,,130947.5847,6111458.521000002,,57351.12144,10913.55591,767620.4114,-4040437.16,36536.82374,,2981393.615,2890178.9289999995,,Aceptado
267351.6957,1683719.066,1819332.411,186370.6735,113067.1557,4251980.835,2131382.963,190117.1741,2583350.26,,,-1819077.467,9615068.316,2780943.857,767962.0895,1328176.845,Aceptado
24629772.44,47656698.57,12048181.05,42476583.5,4916174.645,-10422497.1,55158192.67,1667375.295,12379843.34,2743552.134,24899842.61,-1642328.311,407207079.9,262514069.6,26215890.71,,Aceptado
65557.56141000001,14001154.33,3196517.08,2283965.0130000003,446342.2809,,30363781.34,550353.5210000001,1765887.041,157393.508,13782528.12,-3857424.175,85906919.09,19696356.11,,,Aceptado
442198.2844,9937455.527,21638934.93,247410.9245,1171716.394,7068391.125,29099029.67,455524.1945,775986.7667,6786311.947000002,4695907.653,129137.0728,170443393.2,28321326.45,30691447.67,28732986.89,Aceptado
3650618.864,5835027.143999998,111086.9054,181099.3664,430655.2727,-13188579.01,1641599.4840000004,101264.474,1576365.086,5791002.346,,659383.718,22158229.22,10276065.12,4180059.635,7107102.285,Aceptado
4809695.498,76812468.36,11447308.06,7745695.908,1647258.781,-8005386.726,66286400.07,1189387.243,,4900069.6839999985,23189272.91,,,142551399.5,44535054.61,44928821.1,Aceptado
136100.6495,13853302.57,6589704.194,203351.61,,3585508.2,15404520.35,,2170620.242,2292067.716,12815822.8,,86842882.18,31768710.83,6577603.129,8203287.91,Aceptado
4891063.454,11592091.43,100071.5684,,4385529.765,-13476641.47,16391541.84,60004.72476000001,3517769.273,209971.6222,4276883.706,-619838.7497,134466199.3,169369901.3,20449345.19,10733646.16,Aceptado
1163204.293,9796936.267,5633695.036,4384714.423,629883.6294,3415296.988,29697253.27,526928.8379,2353130.611,3839880.386,-2476960.725,,61892226.88,22012294.52,45203459.25,20526152.0,Aceptado
347713.1973,15644131.49,3970133.606,,,2574605.083,15026380.56,344389.5121,90769.32197,,6363969.89,86151.0078,73944838.26,72737720.66,31450440.24,39581112.01,Aceptado
323228.4844,5367816.2760000015,8806783.03,794012.8069,2186744.066,,,,397932.241,,8622317.457,-1153656.029,,38874487.63,17776860.44,15167381.24,Aceptado
1435142.887,4013264.966,3780356.452,809094.5727,,563513.1454,9054620.313,228613.204,3323640.265,,-1274013.631,-2133151.175,22626849.09,21824657.58,3965411.709,6815125.69,Aceptado
721860.9044,21644650.51,63525379.69,54225.34011000001,682600.7013,6020910.739,35508105.87,330482.7664,1536933.019,3884044.408,12788705.97,-2133328.443,261173373.7,91634006.78,42932914.12,34347313.57,Aceptado
353490.9913,12649250.76,15119889.24,1436804.6930000002,123478.5758,7795378.238,23859027.91,304738.064,123553.993,,-9870242.925,-3532083.541,15071556.08,71753407.2,23103187.7,31401595.68,Aceptado
480687.1512,2834755.96,,429821.1443,239418.2909,,8076736.925,425739.883,139704.2286,,-14511951.94,-624161.3129,9476760.8,23772524.52,9784741.686,23036052.7,Aceptado
110032.8742,7416685.388999999,373483.7436,499741.0811,296138.7957,-1274902.813,3460780.921,,226343.7455,26054.98829,12061329.17,-3287162.275,40797491.34,7564015.411,1753163.57,4076726.739,Aceptado
236928.0796,41845155.59,34521379.56,,1932257.943,7525479.799,78802751.17,210184.1072,1623708.648,981459.3056,15504972.3,-979780.8229,317336558.6,85950376.26,70083884.67,,Aceptado
68869.69021,8749480.723,8577042.677000001,1093967.35,1279754.188,6715680.389,18720761.88,125762.4347,1076919.813,59407.22168,5483330.379,-6041575.936000002,61975042.33,151272021.3,14035700.44,10339638.06,Aceptado
198820.5062,2316767.024,8803849.992999999,13021.15735,,6002450.594,4629605.318,78874.37741,350474.1297,4830679.117,-3009304.2460000007,-919328.3262,28259739.82,4965997.01,3840080.924,7558899.9339999985,Aceptado
458133.33700000006,3364503.473,5353557.893,,947686.0857,2662058.74,1865911.35,388268.4883,247876.6617,2876386.035,,311866.778,,14454958.21,,13597289.96,Aceptado
,22823081.39,31286006.8,46127.73462,660774.988,2161385.34,,137458.5378,508299.0144,1623958.517,16896733.03,-793123.6446,274623776.8,32007470.06,25216925.38,30546867.44,Aceptado
1089067.708,89227.24678,,714373.8673,,-9712238.611,144934.8115,,2440113.332,943566.6736,-6822965.835,680800.9168,,8030672.945,2043231.093,663017.6546,Aceptado
24031.17127,7860.715139,3556929.168,15510.88049,22769.53284,8713546.269,914523.1689,,671788.9611,2031325.835,-24418560.0,-1654645.3,447745.5183,2486603.1580000003,2293409.743,664718.3545,Aceptado
62913.13273,1348501.971,5705.021578,527437.7714,,-5264118.673,806021.2886,95365.59102,224737.0978,5684.622363,9966690.575,-507050.7902,,,3405607.639,1822254.158,Aceptado
396337.1429,1133667.6,1964195.988,38435.2169,517809.1073,-743689.4016,860075.4026,114967.5676,1798333.769,2716506.157,856352.0007,-447986.6025,32888404.18,5911967.272999999,1736326.814,1813343.081,Aceptado
,450465.0973,4106.153915,,100042.6787,-5709343.415,,31725.04654,7471.941273,687.380582,8398217.762,-523959.7257,,1763288.2659999996,1376119.4019999998,1679719.81,Aceptado
29526.86815,11738.06322,567032.6116,3712.420984,88680.58147,6569576.467,41160.68435,28104.14494,36707.56118,608450.853,-9011474.53,-421158.5408,4262611.024,1220416.383,159840.8002,,Aceptado
,2871166.45,218584.4499,,311981.7387,-11532779.17,1386011.388,138938.8877,281433.284,1048158.166,8010174.62,-297731.8943,29670391.09,17141764.47,7058328.637,8191175.2,Aceptado
46071.82185,,156487.1124,53225.95539,281656.8094,3685457.612,572466.0317,52512.43638,25122.75604,763473.2149,-7569221.546,,6527670.0660000015,,3365857.3039999995,4766062.129,Aceptado
1131437.955,11092896.7,1821012.845,,,-50284.98184,10017024.12,230316.2978,608977.0505,3322845.273,-7822475.497,-1086507.424,12003969.08,43636844.57,,18885241.53,Aceptado
523609.058,3361218.893,7023214.7579999985,471740.3841,,4428290.637,9440989.481,50207.23781000001,337323.13,356902.4744,,976161.5028,110135574.8,,37762243.97,19099854.53,Aceptado
102782.1941,,,1312345.972,,,61050970.23,646501.3695,8391811.803,335452.96,25883026.82,,206639142.9,33594866.73,19144454.25,10360750.95,Aceptado
842250.9106,16610649.84,6626907.181,1669877.794,1640164.148,1081878.8590000002,13895970.81,458891.7433,910382.1916,3076625.789,5706703.087,-887747.1539,77964657.59,85741411.62,19103843.94,25466755.32,Aceptado
93235.97108,1566581.866,,123679.9679,588173.1058,,820059.4541,,236502.5167,2037204.123,-1867512.804,,23271610.86,3166710.6410000008,,,Aceptado
731479.4102,27907664.61,14409557.15,3837197.744,2264224.715,1755570.687,46136827.57,516417.6825,6438883.122,1278806.461,15389090.16,-3166850.829,,130083720.1,,18881342.67,Aceptado
549063.9637,13032256.22,24048366.99,1164112.696,357455.9809,8326854.783,29669722.49,324371.0537,,,-9049536.371,-586541.2108,34785497.4,29345009.75,28215843.94,30326035.38,Aceptado
358084.3259,24182080.17,22374947.26,1740458.658,798892.1037,4875166.925,42281503.55,1643742.866,12607104.38,,,,202950700.7,,10679516.19,5929809.142999998,Aceptado
,9469457.841,1030388.675,2270812.402,2276609.799,-6545207.956,4314091.008,539250.1225,1278095.289,231088.0721,14877039.38,-874186.0495,120741207.5,31490695.56,,,Aceptado
233654.242,12990241.97,34780655.83,117735.4,2719.364134,,44056195.05,536099.6046,783417.0697,12179314.1,-7727176.942000002,-4119403.355,17617608.98,15607876.12,22714675.03,23495758.34,Aceptado
6136627.477999999,73330947.75,,2729690.82,2927092.017,-1384936.91,75804114.32,1431266.819,6330876.796,9579917.309,20814221.0,-798302.9285,478898716.1,212145547.9,55321285.93,51009283.2,Aceptado
535485.9183,565474.4229,67996.85549,406944.9412,1549862.626,-2737252.591,401744.3508,50844.98487,115705.2567,1427664.7019999996,-10672525.55,416553.7661,,19267694.81,1446141.503,,Aceptado
218879.4305,43346536.18,46489731.3,187710.1392,72773.39494,8396813.169,,127158.9955,405668.9732,5375526.771000002,3669310.972,-1275609.507,156873412.2,,59087355.25,50827581.23,Aceptado
286788.3784,3988030.35,,209727.7938,263457.9857,6422956.572000002,14183481.53,144988.5796,1059738.1509999998,,3689894.326,,,7189850.101,10287478.61,10070955.05,Aceptado
1938507.321,31420982.96,35073410.1,6458846.922,3104264.447,6124470.179,67492270.86,314486.8594,,,,-3784836.314,214868726.1,,39256712.34,33787662.03,Aceptado
666765.1756,5924088.937999999,41913756.74,131846.4583,1864401.236,6645804.302,17120143.79,727978.948,6584344.111000001,6113573.376,6145547.236000001,-4779990.488,143823396.2,168030744.5,,9405502.124,Aceptado
45376.18832,20530.18618,,31463.6735,228002.1185,5670691.771000002,46428.90854,38693.41394,2930.861474,12757.27686,-5292081.6110000005,-50659.36454,8090987.719,2199398.353,,2051164.962,Aceptado
446479.7191,,8033375.006,,3393098.619,-473465.5026,22499123.98,149564.7104,159053.309,22834.66269,16090887.86,49856.81181,333406185.4,96419453.62,52845528.16,36005757.41,Aceptado
4835639.595,28385880.96,7026445.347999998,6053385.921,4231557.636,-6987493.699,28418754.98,364444.2115,2588806.677,3651225.642,,-870842.6502,159640759.0,580518951.0,36167172.73,37682445.86,Aceptado
,2183171.602,12750958.62,,1956339.762,2580817.219,8856794.82,442451.8569,6600491.202000001,15380297.83,-3724983.027,781506.3053,108555623.7,16357742.18,11656612.56,8650107.286,Aceptado
169375.1348,1903810.336,331072.8772,,689094.9859,,827752.0311,91357.18729,12700.76144,,,996983.0474,40554330.63,4624832.07,5884896.889,11209447.27,Aceptado
,4405334.353,1497785.8909999996,520766.8617,1303015.374,-10733635.86,2955176.661000001,239869.5135,1356536.12,1435182.958,9775835.23,,69491112.52,29626143.36,,13991837.48,Aceptado
157056.0972,812357.3132,7470771.297999999,5198.742998,100141.8464,4430840.608,2269136.125,53439.3228,2241601.262,4349701.47,-2243330.069,-4003914.952,16303907.41,,,1314967.629,Aceptado
986788.4543,27425480.64,25616592.56,2283490.757,2323696.624,5568107.485,53613842.59,390841.8303,3035245.919,4057977.222,11556045.84,-2636403.086,207274519.5,158144503.0,22488324.19,32398882.29,Aceptado
902007.6504,4199132.422,76573.05591,2160726.967,740502.2145,-4399191.51,4032643.978,141744.9735,409793.6593,2342552.069,-6660489.081,183125.7837,13387820.41,15584771.62,,9750358.887,Aceptado
837484.793,1860312.861,310020.256,636637.5133,,-4836350.532,2318689.009,,367633.211,,-1303004.936,537056.9101,44405996.48,29419111.43,9062893.869,,Aceptado
3171433.33,60447210.48,1265262.645,52981305.36,1704167.209,,68238755.36,1246373.385,,955986.1493,24412885.83,-5618551.2579999985,189593331.9,184943028.3,20421991.73,14366160.59,Aceptado
581190.2717,8374101.044,2190813.434,,1141260.425,480927.1698,,132217.9059,269570.3208,,1863880.896,897854.3703,70692668.64,17225933.61,28333727.38,25028562.2,Aceptado
234557.8784,4228339.767,789759.8801,,85584.96082000001,1106709.38,,193042.2783,711414.3798,428905.3117,2788659.622,-2693354.339,10314986.0,6965895.4679999985,3402866.415,4749577.103999998,Aceptado
12035.97768,1254398.607,7360441.425,607587.3453,77311.84871,8927159.461000001,12031728.19,,434498.9372,,-11633483.78,-6575371.2,2774288.175,13257539.87,2112963.179,3505577.583,Aceptado
,13921918.59,29510528.87,173467.4939,762069.3083,7281870.155,20665998.62,214407.4484,1648471.425,398377.3127,,-6142179.738,108193471.7,135514560.7,19696745.87,12426119.21,Aceptado
2185971.07,24310886.9,,3615692.716,,-1173347.573,38711668.45,546012.5149,9881934.722,,14343632.6,-3512623.5160000008,176961820.2,142751630.4,23520740.74,16063533.06,Aceptado
730959.1055,758649.0175,,28941.63472,997030.3884,2251999.614,2565212.796,121034.7975,256767.6621,,-9927524.229,957037.5014,29360395.86,26893099.91,14775036.43,18235659.2,Aceptado
338648.3171,,2309390.675,30490.49482,586490.7118,2759671.79,1258987.564,80835.24397000001,22337.61958,5513892.801,-12809273.11,215808.2007,11582662.49,37641490.85,,16405228.36,Aceptado
3654665.73,5004462.662,2799488.154,155320.7287,4634859.775,-12297192.55,1742219.743,,4176214.456,1299964.91,,69395.04165,179517906.9,96362954.51,7871395.847999998,,Aceptado
531125.0947,7043788.351,4374271.375,,706991.0394,3544023.412,14851283.29,317170.1893,,2657557.561,-1785620.9230000004,-835720.7295,44861037.73,,20181985.79,20450602.34,Aceptado
240331.5098,152094.3254,33438695.43,12640.08356,439900.9275,8630659.779,,105684.6813,1847764.764,11777588.74,,-1252316.797,13682045.37,,10636420.55,6672006.852000001,Aceptado
549222.2401,5278121.529,3162876.7660000008,387121.2020000001,550336.4331,,9621086.542,160745.5516,2210591.85,3480516.32,1608591.816,-1286195.36,29601745.89,25412332.75,,9728639.075,Aceptado
,145625.7193,6992.289137999999,222312.6111,215855.2534,-2869437.33,173933.7065,74548.42698999999,95923.19688,3131760.117,-17167730.69,1132447.743,,2382049.161,5821918.2579999985,4619706.595,Aceptado
,835403.2123,10456144.11,15246.16622,180801.9236,7167671.207,3262378.832,75910.51754,194364.7851,2780689.199,-2472599.879,190212.2507,40765454.73,3994199.69,6088573.585,8769680.732,Aceptado
74371328.5,109115141.6,17387903.64,591382131.5,10767305.93,-11034453.68,,1370085.073,10987819.06,,13659964.64,-647206.3347,506844468.8,4784161343.0,100300526.0,74850243.73,Aceptado
1541072.42,14107590.86,7280464.892000001,314304.5975,,-2058327.856,25650391.78,219426.787,2035504.672,5559384.777000002,5665866.5589999985,-1047614.719,,28575706.14,18220354.34,18708481.49,Aceptado
176273.2188,31268.32168,437700.7853,83382.37921,974379.4247,5567572.669,144198.9364,71902.90572000001,8992.136120000001,,,825650.4784,5752133.476,8895292.405,1990960.896,6932315.025,Aceptado
1340068.958,31357429.9,2970324.683,1265874.775,1485743.8480000002,-7824593.698,20778866.62,377074.2235,1061926.104,1900314.175,,671613.2288,,30185365.13,40309735.17,30144655.26,Aceptado
238111.7047,657611.5999,215575.0531,517954.4049,654937.5249,-246610.7502,635017.7611,99363.98655,,382820.7224,-1037670.873,-4582393.485,7085563.899,9873356.831,79293.37265,,Aceptado
444615.8369,34103577.64,14720498.17,748843.9207,1663049.748,-1828752.079,18363758.7,794378.6116,2352650.7630000003,279664.6419,30136151.23,-3286712.165,,54711086.7,,17397104.78,Aceptado
22091.15084,,5646081.089,,377655.5197,7368851.446,7031888.707,96371.18951,240168.0004,122.356102,12637625.48,-7576945.8429999985,54803814.18,27819283.41,1475373.867,2454794.082,Aceptado
296882.7356,278610.7541,,15089.96965,,-5524225.205,353028.0927,29923.78385,450488.8695,573936.4424,1364494.237,,25228896.77,3214002.134,1389817.261,1472216.9640000004,Aceptado
3048380.7810000004,6681312.395,2371740.657,447891.9996,2191850.41,-8455022.875,5300209.975,185580.7127,,,4408594.501,492857.424,94902235.09,43163493.59,14410436.93,11674253.62,Aceptado
,,17777898.01,,,-3417002.778,20004792.51,488148.8939,635045.9125,12983823.87,1299951.958,477241.1555,159475835.6,,56709429.0,52921354.57,Aceptado
1137981.244,6156733.713,,425061.3133,2238008.1,-956683.2427,5895962.694,148729.2498,960907.0974,5743377.802,-455133.6826,845678.8188,75474363.54,29182522.02,13511469.33,17735201.04,Aceptado
728550.2984,5911946.411,,1989466.721,1923186.083,-704064.1552,,69007.75622000001,919872.4981,79999.52004,3967642.945,-5132885.575,62923607.23,154680978.7,3063291.443,8982349.446,Aceptado
